DMModule,submodel,Tables,url,Table,Abbreviation,Description,TableModule,Activity code
Manufacturing,Manufacturing Orders,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Manufacturing,Manufacturing Orders,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Manufacturing,Manufacturing Orders,OPERATIONS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/OPERATIONS.htm,OPERATIONS,OPS,Load in progress,Manufacturing,
Manufacturing,Manufacturing Orders,MFGOPE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGOPE.htm,MFGOPE,MFO,Work order - operations,Manufacturing,
Manufacturing,Manufacturing Orders,MFGITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITM.htm,MFGITM,MFI,Work orders - products,Manufacturing,
Manufacturing,Manufacturing Orders,TABBOMALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABBOMALT.htm,TABBOMALT,TBO,BOM codes,Common Data,
Manufacturing,Manufacturing Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Manufacturing,Manufacturing Orders,MFGHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGHEAD.htm,MFGHEAD,MFG,Work order - header,Manufacturing,
Manufacturing,Manufacturing Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Manufacturing,Manufacturing Orders,TABROUALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABROUALT.htm,TABROUALT,TRO,BOM routings,Common Data,
Manufacturing,Manufacturing Orders,ORDERS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ORDERS.htm,ORDERS,ORD,WIP,Common Data,
Manufacturing,Manufacturing Orders,MFGMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGMAT.htm,MFGMAT,MFM,Work order - materials,Manufacturing,
Manufacturing,Manufacturing Orders,SCHEDULING.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCHEDULING.htm,SCHEDULING,SCH,Work order scheduling,Manufacturing,
Manufacturing,Manufacturing Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Manufacturing,Manufacturing Tracking,WIPCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WIPCOST.htm,WIPCOST,MWI,WIP valuation,Common Data,
Manufacturing,Manufacturing Tracking,MFGMATTRK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGMATTRK.htm,MFGMATTRK,MKM,Manufacture tracking - materia,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGMAT.htm,MFGMAT,MFM,Work order - materials,Manufacturing,
Manufacturing,Manufacturing Tracking,MTKCRDASW.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MTKCRDASW.htm,MTKCRDASW,MTA,Technical sheets - responses,Manufacturing,
Manufacturing,Manufacturing Tracking,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Manufacturing,Manufacturing Tracking,MFGOPETRK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGOPETRK.htm,MFGOPETRK,MKO,Manufacture tracking - operati,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGITMTRK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITMTRK.htm,MFGITMTRK,MKI,Manufacture tracking - products,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGOPE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGOPE.htm,MFGOPE,MFO,Work order - operations,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITM.htm,MFGITM,MFI,Work orders - products,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGHEADTRK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGHEADTRK.htm,MFGHEADTRK,MTK,Manufacture tracking - header,Manufacturing,
Manufacturing,Manufacturing Tracking,MFGHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGHEAD.htm,MFGHEAD,MFG,Work order - header,Manufacturing,
Manufacturing,Master Planning Schedule,ROUOPE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ROUOPE.htm,ROUOPE,ROO,Routing - operations,Manufacturing,
Manufacturing,Master Planning Schedule,WORKSTATIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WORKSTATIO.htm,WORKSTATIO,MWS,Work centers,Common Data,
Manufacturing,Master Planning Schedule,STOCK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOCK.htm,STOCK,STO,Stock,Stock,
Manufacturing,Master Planning Schedule,ROUTING.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ROUTING.htm,ROUTING,ROH,Routings - header,Manufacturing,
Manufacturing,Master Planning Schedule,PARJAL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PARJAL.htm,PARJAL,PJA,Scheduling parameters,Manufacturing,
Manufacturing,Master Planning Schedule,ITMBOM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMBOM.htm,ITMBOM,ITB,Products - BOMs,Common Data,
Manufacturing,Master Planning Schedule,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Manufacturing,Master Planning Schedule,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Manufacturing,Master Planning Schedule,BOMD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BOMD.htm,BOMD,BOD,Detail BOMs,Common Data,
Manufacturing,Master Planning Schedule,ORDERS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ORDERS.htm,ORDERS,ORD,WIP,Common Data,
Manufacturing,Master Planning Schedule,ROUSCD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ROUSCD.htm,ROUSCD,ROS,Routing - scheduling operation,Manufacturing,
Manufacturing,Master Planning Schedule,BOM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BOM.htm,BOM,BOH,Header BOMS,Common Data,
Manufacturing,Master Planning Schedule,STOLOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOLOT.htm,STOLOT,STL,Lot numbers,Stock,
Manufacturing,Master Planning Schedule,SEASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SEASON.htm,SEASON,SES,Trend profiles,Common Data,
Manufacturing,Master Planning Schedule,TABREOPOL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABREOPOL.htm,TABREOPOL,TRP,Reorder policies table,Common Data,
Manufacturing,Master Planning Schedule,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Manufacturing,Master Planning Schedule,OPERATIONS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/OPERATIONS.htm,OPERATIONS,OPS,Load in progress,Manufacturing,
Manufacturing,Master Planning Schedule,SCHEDULING.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCHEDULING.htm,SCHEDULING,SCH,Work order scheduling,Manufacturing,
Manufacturing,Master Planning Schedule,PDPDET.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PDPDET.htm,PDPDET,PDD,MPS calculation detail,Manufacturing,
Manufacturing,Master Planning Schedule,WORKLOAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WORKLOAD.htm,WORKLOAD,WKL,Production load,Manufacturing,
Manufacturing,Master Planning Schedule,ORDERS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ORDERS.htm,ORDERS,ORD,WIP,Common Data,
Manufacturing,Master Planning Schedule,PDPHEA.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PDPHEA.htm,PDPHEA,PDH,MPS calculation header,Manufacturing,
Manufacturing,Master Planning Schedule,PARMRP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PARMRP.htm,PARMRP,PCB,Requirements parameters,Stock,
Manufacturing,Master Planning Schedule,TABBOMALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABBOMALT.htm,TABBOMALT,TBO,BOM codes,Common Data,
Manufacturing,Master Planning Schedule,TABWEEDIA.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABWEEDIA.htm,TABWEEDIA,TWD,Weekly structures,Common Data,
Manufacturing,Production Cost Calculation,MFCSCRAP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFCSCRAP.htm,MFCSCRAP,MCS,Scrap cost,Manufacturing,
Manufacturing,Production Cost Calculation,MFCNAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFCNAT.htm,MFCNAT,MCN,Nature detail - PC,Common Data,
Manufacturing,Production Cost Calculation,MFCWST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFCWST.htm,MFCWST,MCW,Operation detail,Common Data,
Manufacturing,Production Cost Calculation,MFCMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFCMAT.htm,MFCMAT,MCC,Material detail,Common Data,
Manufacturing,Production Cost Calculation,WORKCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WORKCOST.htm,WORKCOST,MWC,Costing dimension,Manufacturing,
Manufacturing,Production Cost Calculation,MFGCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGCOST.htm,MFGCOST,MFC,Cost price,Common Data,
Manufacturing,Production Cost Calculation,MFGMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGMAT.htm,MFGMAT,MFM,Work order - materials,Manufacturing,
Manufacturing,Production Cost Calculation,MFGITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITM.htm,MFGITM,MFI,Work orders - products,Manufacturing,
Manufacturing,Production Cost Calculation,MFGOPE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGOPE.htm,MFGOPE,MFO,Work order - operations,Manufacturing,
Manufacturing,Production Cost Calculation,MFGHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGHEAD.htm,MFGHEAD,MFG,Work order - header,Manufacturing,
Manufacturing,Production Cost Calculation,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Manufacturing,Production Cost Calculation,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Manufacturing,Production Cost Calculation,GAUTACE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GAUTACE.htm,GAUTACE,GAU,Automatic journals,Common Data,
Manufacturing,Production Cost Calculation,GACCCODE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCCODE.htm,GACCCODE,CAC,Accounting codes,Common Data,
Manufacturing,Production Cost Calculation,OVERHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/OVERHEAD.htm,OVERHEAD,OVE,Overhead codes,Common Data,
Manufacturing,Production Cost Calculation,ITMCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMCOST.htm,ITMCOST,ITC,Products-costs,Common Data,
Manufacturing,Production Cost Calculation,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Manufacturing,Standard Cost Calculation,ITCWST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITCWST.htm,ITCWST,IWC,Temporary products - cost,Common Data,
Manufacturing,Standard Cost Calculation,ITCMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITCMAT.htm,ITCMAT,ICC,Temporary products - cost,Common Data,
Manufacturing,Standard Cost Calculation,ITCNAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITCNAT.htm,ITCNAT,ICN,Nature detail - costs,Common Data,
Manufacturing,Standard Cost Calculation,ROUTING.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ROUTING.htm,ROUTING,ROH,Routings - header,Manufacturing,
Manufacturing,Standard Cost Calculation,ROUOPE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ROUOPE.htm,ROUOPE,ROO,Routing - operations,Manufacturing,
Manufacturing,Standard Cost Calculation,TABROUALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABROUALT.htm,TABROUALT,TRO,BOM routings,Common Data,
Manufacturing,Standard Cost Calculation,WORKSTATIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WORKSTATIO.htm,WORKSTATIO,MWS,Work centers,Common Data,
Manufacturing,Standard Cost Calculation,BOM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BOM.htm,BOM,BOH,Header BOMS,Common Data,
Manufacturing,Standard Cost Calculation,BOMD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BOMD.htm,BOMD,BOD,Detail BOMs,Common Data,
Manufacturing,Standard Cost Calculation,TABBOMALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABBOMALT.htm,TABBOMALT,TBO,BOM codes,Common Data,
Manufacturing,Standard Cost Calculation,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Manufacturing,Standard Cost Calculation,WORKCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/WORKCOST.htm,WORKCOST,MWC,Costing dimension,Manufacturing,
Manufacturing,Standard Cost Calculation,ITMCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMCOST.htm,ITMCOST,ITC,Products-costs,Common Data,
Manufacturing,Standard Cost Calculation,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Manufacturing,Standard Cost Calculation,OVERHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/OVERHEAD.htm,OVERHEAD,OVE,Overhead codes,Common Data,
Manufacturing,Standard Cost Calculation,ITMCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMCOST.htm,ITMCOST,ITC,Products-costs,Common Data,
Purchasing,Purchase Requests,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Purchase Requests,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Purchase Requests,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Purchasing,Purchase Requests,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Purchase Requests,PREQUIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PREQUIS.htm,PREQUIS,PSH,Purchase requests,Purchasing,
Purchasing,Purchase Requests,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Purchase Requests,ORDERS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ORDERS.htm,ORDERS,ORD,WIP,Common Data,
Purchasing,Purchase Requests,PREQUISD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PREQUISD.htm,PREQUISD,PSD,Purchase request detail,Purchasing,
Purchasing,Purchase Requests,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Purchase Requests,PREQUISO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PREQUISO.htm,PREQUISO,PSO,Link purchase requests,Purchasing,
Purchasing,Purchase Requests,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Purchase Requests,PORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDER.htm,PORDER,POH,POs,Purchasing,
Purchasing,Purchase Requests,PORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERP.htm,PORDERP,POP,POs price,Purchasing,
Purchasing,Purchase Requests,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Purchasing,Request For Quotations,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Request For Quotations,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Request For Quotations,PQUOTAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PQUOTAT.htm,PQUOTAT,PQH,RFQs,Purchasing,
Purchasing,Request For Quotations,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Purchasing,Request For Quotations,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Request For Quotations,PQUOTATF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PQUOTATF.htm,PQUOTATF,PQF,RFQ supplier detail,Purchasing,
Purchasing,Request For Quotations,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Request For Quotations,PRESPD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRESPD.htm,PRESPD,PPD,Detail RFQ responses,Purchasing,
Purchasing,Request For Quotations,PRESP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRESP.htm,PRESP,PPH,RFQ responses,Purchasing,
Purchasing,Request For Quotations,ITMBPS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMBPS.htm,ITMBPS,ITP,Supplier product,Common Data,
Purchasing,Request For Quotations,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Request For Quotations,PQUOTATD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PQUOTATD.htm,PQUOTATD,PQD,RFQ product detail,Purchasing,
Purchasing,Normal Purchase Orders,PVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRVAT.htm,PVCRVAT,PVV,Purchase documents - taxes,Purchasing,
Purchasing,Normal Purchase Orders,PVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRFOOT.htm,PVCRFOOT,PVF,Purchase documents - footer elt,Purchasing,
Purchasing,Normal Purchase Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Normal Purchase Orders,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Normal Purchase Orders,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Normal Purchase Orders,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Purchasing,Normal Purchase Orders,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Purchasing,Normal Purchase Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Normal Purchase Orders,ITMBPS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMBPS.htm,ITMBPS,ITP,Supplier product,Common Data,
Purchasing,Normal Purchase Orders,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Purchasing,Normal Purchase Orders,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Normal Purchase Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Normal Purchase Orders,UPORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDERQ.htm,UPORDERQ,UOQ,PO quantity history,Purchasing,
Purchasing,Normal Purchase Orders,GACCOUNT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCOUNT.htm,GACCOUNT,GAC,Accounts,Common Data,
Purchasing,Normal Purchase Orders,SORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDER.htm,SORDER,SOH,Sales orders - header,Sales,
Purchasing,Normal Purchase Orders,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Purchasing,Normal Purchase Orders,PORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERP.htm,PORDERP,POP,POs price,Purchasing,
Purchasing,Normal Purchase Orders,PORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDER.htm,PORDER,POH,POs,Purchasing,
Purchasing,Normal Purchase Orders,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Purchasing,Normal Purchase Orders,UPORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDER.htm,UPORDER,UOH,PO history,Purchasing,
Purchasing,Normal Purchase Orders,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Purchasing,Normal Purchase Orders,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Purchasing,Normal Purchase Orders,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Purchasing,Normal Purchase Orders,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Purchasing,Normal Purchase Orders,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Purchasing,Normal Purchase Orders,PPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPREASON.htm,PPREASON,PPR,Purchase price reasons,Common Data,
Purchasing,Normal Purchase Orders,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Purchasing,Normal Purchase Orders,UPORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDERP.htm,UPORDERP,UOP,PO price history,Purchasing,
