Table,Abbreviation,Description,Column,Normal title,Type,Link expression,TableName____ColumnName____Columndescription
CFGHIS,CFH,Configuration history,VALCLB,Symbol value,AC0,,CFGHIS___VALCLB___Symbol value
CFGHIS,CFH,Configuration history,VALDAT,Symbol value,D,,CFGHIS___VALDAT___Symbol value
CFGHIS,CFH,Configuration history,VALNUM,Symbol value,DCB,,CFGHIS___VALNUM___Symbol value
CFGHISHEA,CHH,Configuration history header,AUUID,Single identifier,AUUID,,CFGHISHEA___AUUID___Single identifier
CFGHISHEA,CHH,Configuration history header,BOMALT,BOM code,TBO,[TBO]TBO0=BOMALTTYP;BOMALT,CFGHISHEA___BOMALT___BOM code
CFGHISHEA,CHH,Configuration history header,BOMALTTYP,BOM type,M,,CFGHISHEA___BOMALTTYP___BOM type
CFGHISHEA,CHH,Configuration history header,CFGBPRNUM,BP,BPR,[BPR]BPR0=[CHH]CFGBPRNUM,CFGHISHEA___CFGBPRNUM___BP
CFGHISHEA,CHH,Configuration history header,CFGBPRREF,BP reference,A,,CFGHISHEA___CFGBPRREF___BP reference
CFGHISHEA,CHH,Configuration history header,CFGDELDAT,Config purge date,D,,CFGHISHEA___CFGDELDAT___Config purge date
CFGHISHEA,CHH,Configuration history header,CFGVCRNUM,Journal number config,VCR,,CFGHISHEA___CFGVCRNUM___Journal number config
CFGHISHEA,CHH,Configuration history header,CPNCRE,BOM creation,M,,CFGHISHEA___CPNCRE___BOM creation
CFGHISHEA,CHH,Configuration history header,CREDAT,Date created,D,,CFGHISHEA___CREDAT___Date created
CFGHISHEA,CHH,Configuration history header,CREDATTIM,Date time,ADATIM,,CFGHISHEA___CREDATTIM___Date time
CFGHISHEA,CHH,Configuration history header,CREUSR,Creation user,A,,CFGHISHEA___CREUSR___Creation user
CFGHISHEA,CHH,Configuration history header,EXPNUM,Export number,L,,CFGHISHEA___EXPNUM___Export number
CFGHISHEA,CHH,Configuration history header,FCY,Site,FCY,[FCY]FCY0=[CHH]FCY,CFGHISHEA___FCY___Site
CFGHISHEA,CHH,Configuration history header,ITMCRE,Parent product creates,M,,CFGHISHEA___ITMCRE___Parent product creates
CFGHISHEA,CHH,Configuration history header,ITMREF,Product,ITM,[ITM]ITM0=[CHH]ITMREF,CFGHISHEA___ITMREF___Product
CFGHISHEA,CHH,Configuration history header,QTYSTU,STK quantity,QTY,,CFGHISHEA___QTYSTU___STK quantity
CFGHISHEA,CHH,Configuration history header,ROUALT,Routing code,TRO,[TRO]TRO0=[CHH]ROUALT,CFGHISHEA___ROUALT___Routing code
CFGHISHEA,CHH,Configuration history header,ROUCRE,Routing created,M,,CFGHISHEA___ROUCRE___Routing created
CFGHISHEA,CHH,Configuration history header,ROUNUM,Routing,ITM,[ITM]ITM0=[CHH]ROUNUM,CFGHISHEA___ROUNUM___Routing
CFGHISHEA,CHH,Configuration history header,SCENUM,Scenario,CFG,[CSC]CSC0=[CHH]SCENUM,CFGHISHEA___SCENUM___Scenario
CFGHISHEA,CHH,Configuration history header,UPDDATTIM,Date time,ADATIM,,CFGHISHEA___UPDDATTIM___Date time
CFGHISHEA,CHH,Configuration history header,UPDUSR,User,AUS,[AUS]CODUSR=[CHH]UPDUSR,CFGHISHEA___UPDUSR___User
CFGLNK,CLN,Configurator symbol links,AUUID,Single identifier,AUUID,,CFGLNK___AUUID___Single identifier
CFGLNK,CLN,Configurator symbol links,CLE1,Identifier,ID1,,CFGLNK___CLE1___Identifier
CFGLNK,CLN,Configurator symbol links,CLE2,Identifier,ID2,,CFGLNK___CLE2___Identifier
CFGLNK,CLN,Configurator symbol links,CREDAT,Date created,D,,CFGLNK___CREDAT___Date created
CFGLNK,CLN,Configurator symbol links,CREDATTIM,Date time,ADATIM,,CFGLNK___CREDATTIM___Date time
CFGLNK,CLN,Configurator symbol links,CREUSR,Creation user,A,,CFGLNK___CREUSR___Creation user
CFGLNK,CLN,Configurator symbol links,FLD,Field,A,,CFGLNK___FLD___Field
CFGLNK,CLN,Configurator symbol links,SYMAXXWUS,Title symbol,AX3,,CFGLNK___SYMAXXWUS___Title symbol
CFGLNK,CLN,Configurator symbol links,SYMNUM,Symbol,SYM,,CFGLNK___SYMNUM___Symbol
CFGLNK,CLN,Configurator symbol links,SYMNUMWUS,Symbol,SYM,,CFGLNK___SYMNUMWUS___Symbol
CFGLNK,CLN,Configurator symbol links,SYMTYP,Symbol type,M,,CFGLNK___SYMTYP___Symbol type
CFGLNK,CLN,Configurator symbol links,SYMTYPWUS,Symbol type,M,,CFGLNK___SYMTYPWUS___Symbol type
CFGLNK,CLN,Configurator symbol links,UPDDATTIM,Date time,ADATIM,,CFGLNK___UPDDATTIM___Date time
CFGLNK,CLN,Configurator symbol links,UPDUSR,User,AUS,[AUS]CODUSR=[CLN]UPDUSR,CFGLNK___UPDUSR___User
CFGMAC,CFM,Standard processes,ABQNUM,Calc. table,CAB,[CAB]CAB0=ABQNUM;1,CFGMAC___ABQNUM___Calc. table
CFGMAC,CFM,Standard processes,ABQVAL,Table X-value,CQU,[CQU]CQU0=[CFM]ABQVAL,CFGMAC___ABQVAL___Table X-value
CFGMAC,CFM,Standard processes,ABQVALY,Table Y-value,CQU,[CQU]CQU0=[CFM]ABQVALY,CFGMAC___ABQVALY___Table Y-value
CFGMAC,CFM,Standard processes,AUUID,Single identifier,AUUID,,CFGMAC___AUUID___Single identifier
CFGMAC,CFM,Standard processes,CNDFOR,Condition,AFF,,CFGMAC___CNDFOR___Condition
CFGMAC,CFM,Standard processes,CREDAT,Date created,D,,CFGMAC___CREDAT___Date created
CFGMAC,CFM,Standard processes,CREDATTIM,Date time,ADATIM,,CFGMAC___CREDATTIM___Date time
CFGMAC,CFM,Standard processes,CREUSR,Creation user,A,,CFGMAC___CREUSR___Creation user
CFGMAC,CFM,Standard processes,EXPNUM,Export number,L,,CFGMAC___EXPNUM___Export number
CFGMAC,CFM,Standard processes,FORFOR,Formula,AFF,,CFGMAC___FORFOR___Formula
CFGMAC,CFM,Standard processes,MACAXX,Description,AX3,,CFGMAC___MACAXX___Description
CFGMAC,CFM,Standard processes,MACCOD,Usage code,M,,CFGMAC___MACCOD___Usage code
CFGMAC,CFM,Standard processes,MACDES,Description,DES,,CFGMAC___MACDES___Description
CFGMAC,CFM,Standard processes,MACLIN,Line,C,,CFGMAC___MACLIN___Line
CFGMAC,CFM,Standard processes,MACNUM,Standard process,CFM,[CFM]CFM0=MACNUM;MACLIN,CFGMAC___MACNUM___Standard process
CFGMAC,CFM,Standard processes,SCETXT,Comment,DES,,CFGMAC___SCETXT___Comment
CFGMAC,CFM,Standard processes,SYMDIS,Deactivate,M,,CFGMAC___SYMDIS___Deactivate
CFGMAC,CFM,Standard processes,SYMIND,Index,C,,CFGMAC___SYMIND___Index
CFGMAC,CFM,Standard processes,SYMNUM,Symbol,SYM,,CFGMAC___SYMNUM___Symbol
CFGMAC,CFM,Standard processes,SYMTYP,Symbol type,M,,CFGMAC___SYMTYP___Symbol type
CFGMAC,CFM,Standard processes,TXTAXX,Comment,AX3,,CFGMAC___TXTAXX___Comment
CFGMAC,CFM,Standard processes,UPDCOD,Parameter,M,,CFGMAC___UPDCOD___Parameter
CFGMAC,CFM,Standard processes,UPDDAT,Change date,D,,CFGMAC___UPDDAT___Change date
CFGMAC,CFM,Standard processes,UPDDATTIM,Date time,ADATIM,,CFGMAC___UPDDATTIM___Date time
CFGMAC,CFM,Standard processes,UPDUSR,Change user,A,,CFGMAC___UPDUSR___Change user
CFGMAC,CFM,Standard processes,WINAUT,Assisted entry,M,,CFGMAC___WINAUT___Assisted entry
CFGMEMO,CME,Configurator memo,AUUID,Single identifier,AUUID,,CFGMEMO___AUUID___Single identifier
CFGMEMO,CME,Configurator memo,BLOB,Image file,AB0,,CFGMEMO___BLOB___Image file
CFGMEMO,CME,Configurator memo,CFGBPRNUM,BP,BPR,[BPR]BPR0=[CME]CFGBPRNUM,CFGMEMO___CFGBPRNUM___BP
CFGMEMO,CME,Configurator memo,CFGBPRREF,BP reference,A,,CFGMEMO___CFGBPRREF___BP reference
CFGMEMO,CME,Configurator memo,CLOB,Text file (clob),AC0,,CFGMEMO___CLOB___Text file (clob)
CFGMEMO,CME,Configurator memo,CREDAT,Date created,D,,CFGMEMO___CREDAT___Date created
CFGMEMO,CME,Configurator memo,CREDATTIM,Date time,ADATIM,,CFGMEMO___CREDATTIM___Date time
CFGMEMO,CME,Configurator memo,CREUSR,Creation user,A,,CFGMEMO___CREUSR___Creation user
CFGMEMO,CME,Configurator memo,PRONUM,Process number,L,,CFGMEMO___PRONUM___Process number
CFGMEMO,CME,Configurator memo,QSTNUM,Question,CQU,[CQU]CQU0=[CME]QSTNUM,CFGMEMO___QSTNUM___Question
CFGMEMO,CME,Configurator memo,QTYSAU,SAL quantity,QTY,,CFGMEMO___QTYSAU___SAL quantity
CFGMEMO,CME,Configurator memo,QTYSTU,STK quantity,QTY,,CFGMEMO___QTYSTU___STK quantity
CFGMEMO,CME,Configurator memo,RECCOD,Code,C,,CFGMEMO___RECCOD___Code
CFGMEMO,CME,Configurator memo,SCENUM,Scenario,CFG,[CSC]CSC0=[CME]SCENUM,CFGMEMO___SCENUM___Scenario
CFGMEMO,CME,Configurator memo,SELSEQ,Line no.,C,,CFGMEMO___SELSEQ___Line no.
CFGMEMO,CME,Configurator memo,UPDDATTIM,Date time,ADATIM,,CFGMEMO___UPDDATTIM___Date time
CFGMEMO,CME,Configurator memo,UPDUSR,User,AUS,[AUS]CODUSR=[CME]UPDUSR,CFGMEMO___UPDUSR___User
CFGMEMO,CME,Configurator memo,VALALP,Symbol value,A,,CFGMEMO___VALALP___Symbol value
CFGMEMO,CME,Configurator memo,VALDAT,Symbol value,D,,CFGMEMO___VALDAT___Symbol value
CFGMEMO,CME,Configurator memo,VALNUM,Symbol value,DCB,,CFGMEMO___VALNUM___Symbol value
CFGMENLOC,CML,Local menus,AUUID,Single identifier,AUUID,,CFGMENLOC___AUUID___Single identifier
CFGMENLOC,CML,Local menus,CREDAT,Date created,D,,CFGMENLOC___CREDAT___Date created
CFGMENLOC,CML,Local menus,CREDATTIM,Date time,ADATIM,,CFGMENLOC___CREDATTIM___Date time
CFGMENLOC,CML,Local menus,CREUSR,Creation user,A,,CFGMENLOC___CREUSR___Creation user
CFGMENLOC,CML,Local menus,LAN,Language,A,,CFGMENLOC___LAN___Language
CFGMENLOC,CML,Local menus,LANCHP,Chapter,C,,CFGMENLOC___LANCHP___Chapter
CFGMENLOC,CML,Local menus,LANMES,Message,A,,CFGMENLOC___LANMES___Message
CFGMENLOC,CML,Local menus,LANNUM,Number,C,,CFGMENLOC___LANNUM___Number
CFGMENLOC,CML,Local menus,UPDDAT,Change date,D,,CFGMENLOC___UPDDAT___Change date
CFGMENLOC,CML,Local menus,UPDDATTIM,Date time,ADATIM,,CFGMENLOC___UPDDATTIM___Date time
CFGMENLOC,CML,Local menus,UPDUSR,Change user,A,,CFGMENLOC___UPDUSR___Change user
CFGOPTVAR,COV,Options / variants,AUUID,Single identifier,AUUID,,CFGOPTVAR___AUUID___Single identifier
CFGOPTVAR,COV,Options / variants,CREDAT,Date created,D,,CFGOPTVAR___CREDAT___Date created
CFGOPTVAR,COV,Options / variants,CREDATTIM,Date time,ADATIM,,CFGOPTVAR___CREDATTIM___Date time
CFGOPTVAR,COV,Options / variants,CREUSR,Creation user,A,,CFGOPTVAR___CREUSR___Creation user
CFGOPTVAR,COV,Options / variants,EXPNUM,Export number,L,,CFGOPTVAR___EXPNUM___Export number
CFGOPTVAR,COV,Options / variants,ITMOPVAXX,Option/Variant,AX1,,CFGOPTVAR___ITMOPVAXX___Option/Variant
CFGOPTVAR,COV,Options / variants,ITMREFCAL,Quantity formula,AFF,,CFGOPTVAR___ITMREFCAL___Quantity formula
CFGOPTVAR,COV,Options / variants,ITMREFFOR,Expression,AFF,,CFGOPTVAR___ITMREFFOR___Expression
CFGOPTVAR,COV,Options / variants,ITMREFLOA,Product,ITM,[ITM]ITM0=[COV]ITMREFLOA,CFGOPTVAR___ITMREFLOA___Product
CFGOPTVAR,COV,Options / variants,ITMREFOPV,Option/Variant,A,,CFGOPTVAR___ITMREFOPV___Option/Variant
CFGOPTVAR,COV,Options / variants,ITMREFQTY,Entry quantity,M,,CFGOPTVAR___ITMREFQTY___Entry quantity
CFGOPTVAR,COV,Options / variants,ITMREFSEQ,Option,C,,CFGOPTVAR___ITMREFSEQ___Option
CFGOPTVAR,COV,Options / variants,SELNUM,Selection,CSE,[CSE]CSE0=[COV]SELNUM,CFGOPTVAR___SELNUM___Selection
CFGOPTVAR,COV,Options / variants,SELSEQ,Line no.,C,,CFGOPTVAR___SELSEQ___Line no.
CFGOPTVAR,COV,Options / variants,UPDDATTIM,Date time,ADATIM,,CFGOPTVAR___UPDDATTIM___Date time
CFGOPTVAR,COV,Options / variants,UPDUSR,User,AUS,[AUS]CODUSR=[COV]UPDUSR,CFGOPTVAR___UPDUSR___User
CFGQST,CQU,Configurator symbols,ALPDEFVAL,Default value,A,,CFGQST___ALPDEFVAL___Default value
CFGQST,CQU,Configurator symbols,ALPENDVAL,End date,A,,CFGQST___ALPENDVAL___End date
CFGQST,CQU,Configurator symbols,ALPSTRVAL,Start range,A,,CFGQST___ALPSTRVAL___Start range
CFGQST,CQU,Configurator symbols,ASWCHA,Character,M,,CFGQST___ASWCHA___Character
CFGQST,CQU,Configurator symbols,ASWTYP,Response type,M,,CFGQST___ASWTYP___Response type
CFGQST,CQU,Configurator symbols,AUUID,Single identifier,AUUID,,CFGQST___AUUID___Single identifier
CFGQST,CQU,Configurator symbols,CODFIC,Table code,ATB,[ATB]CODFIC=[CQU]CODFIC,CFGQST___CODFIC___Table code
CFGQST,CQU,Configurator symbols,CODFLD,Returned field,AVA,,CFGQST___CODFLD___Returned field
CFGQST,CQU,Configurator symbols,CODNUM,Sequence number,ANM,[ANM]ANM0=[CQU]CODNUM,CFGQST___CODNUM___Sequence number
CFGQST,CQU,Configurator symbols,CREDAT,Date created,D,,CFGQST___CREDAT___Date created
CFGQST,CQU,Configurator symbols,CREDATTIM,Date time,ADATIM,,CFGQST___CREDATTIM___Date time
CFGQST,CQU,Configurator symbols,CREUSR,Creation user,A,,CFGQST___CREUSR___Creation user
CFGQST,CQU,Configurator symbols,CTLBLO,Blocking type,M,,CFGQST___CTLBLO___Blocking type
CFGQST,CQU,Configurator symbols,CTLTYP,Control type,M,,CFGQST___CTLTYP___Control type
CFGQST,CQU,Configurator symbols,DATDEFVAL,Default value,D,,CFGQST___DATDEFVAL___Default value
CFGQST,CQU,Configurator symbols,DATENDVAL,End date,D,,CFGQST___DATENDVAL___End date
CFGQST,CQU,Configurator symbols,DATSTRVAL,Start range,D,,CFGQST___DATSTRVAL___Start range
CFGQST,CQU,Configurator symbols,EVADEFVAL,Evaluate def value,A,,CFGQST___EVADEFVAL___Evaluate def value
CFGQST,CQU,Configurator symbols,EXPNUM,Export number,L,,CFGQST___EXPNUM___Export number
CFGQST,CQU,Configurator symbols,FCYFLD,Site field,AVA,,CFGQST___FCYFLD___Site field
CFGQST,CQU,Configurator symbols,FILFIC,Filter formula,FOR,[TFO]TFO0=7;FILFIC,CFGQST___FILFIC___Filter formula
CFGQST,CQU,Configurator symbols,HISFLG,History,M,,CFGQST___HISFLG___History
CFGQST,CQU,Configurator symbols,MOTCLE,Help key-word,A,,CFGQST___MOTCLE___Help key-word
CFGQST,CQU,Configurator symbols,NUMDEFVAL,Default value,DCB,,CFGQST___NUMDEFVAL___Default value
CFGQST,CQU,Configurator symbols,NUMENDVAL,End date,DCB,,CFGQST___NUMENDVAL___End date
CFGQST,CQU,Configurator symbols,NUMSTRVAL,Start range,DCB,,CFGQST___NUMSTRVAL___Start range
CFGQST,CQU,Configurator symbols,OBJET,Object,A,,CFGQST___OBJET___Object
CFGQST,CQU,Configurator symbols,ORDFLG,Orders,M,,CFGQST___ORDFLG___Orders
CFGQST,CQU,Configurator symbols,QSTAXX,Description,AX3,,CFGQST___QSTAXX___Description
CFGQST,CQU,Configurator symbols,QSTDES,Description,DES,,CFGQST___QSTDES___Description
CFGQST,CQU,Configurator symbols,QSTDIM,Dimension,C,,CFGQST___QSTDIM___Dimension
CFGQST,CQU,Configurator symbols,QSTLAN,Language,A,,CFGQST___QSTLAN___Language
CFGQST,CQU,Configurator symbols,QSTLEN,Length,C,,CFGQST___QSTLEN___Length
CFGQST,CQU,Configurator symbols,QSTNUM,Symbol,CQU,[CQU]CQU0=[CQU]QSTNUM,CFGQST___QSTNUM___Symbol
CFGQST,CQU,Configurator symbols,QSTORI,Source,M,,CFGQST___QSTORI___Source
CFGQST,CQU,Configurator symbols,QSTPIC,Image,A,,CFGQST___QSTPIC___Image
CFGQST,CQU,Configurator symbols,QSTSHO,Screen title,DES,,CFGQST___QSTSHO___Screen title
CFGQST,CQU,Configurator symbols,QSTSHONBR,Number of descriptions,C,,CFGQST___QSTSHONBR___Number of descriptions
CFGQST,CQU,Configurator symbols,QSTTYP,Symbol type,M,,CFGQST___QSTTYP___Symbol type
CFGQST,CQU,Configurator symbols,QUOFLG,Quotes,M,,CFGQST___QUOFLG___Quotes
CFGQST,CQU,Configurator symbols,SALTXT,Sales text,AX3,,CFGQST___SALTXT___Sales text
CFGQST,CQU,Configurator symbols,SEAFLG,Search criterion,M,,CFGQST___SEAFLG___Search criterion
CFGQST,CQU,Configurator symbols,SHACAT,Family,A,,CFGQST___SHACAT___Family
CFGQST,CQU,Configurator symbols,TCT,Control table,TCT,[TCT]TCT0=TCT;1,CFGQST___TCT___Control table
CFGQST,CQU,Configurator symbols,UPDDAT,Change date,D,,CFGQST___UPDDAT___Change date
CFGQST,CQU,Configurator symbols,UPDDATTIM,Date time,ADATIM,,CFGQST___UPDDATTIM___Date time
CFGQST,CQU,Configurator symbols,UPDUSR,Change user,A,,CFGQST___UPDUSR___Change user
CFGSCE,CSC,Configurator scenarios,ACSCOD,Access code,ACS,[ACS]ACS0=[CSC]ACSCOD,CFGSCE___ACSCOD___Access code
CFGSCE,CSC,Configurator scenarios,ALTTYPREF,Alt reference typ,M,,CFGSCE___ALTTYPREF___Alt reference typ
CFGSCE,CSC,Configurator scenarios,AUUID,Single identifier,AUUID,,CFGSCE___AUUID___Single identifier
CFGSCE,CSC,Configurator scenarios,BLONBR,Block,C,,CFGSCE___BLONBR___Block
CFGSCE,CSC,Configurator scenarios,BOMALT,BOM code,TBO,[TBO]TBO0=BOMALTTYP;BOMALT,CFGSCE___BOMALT___BOM code
CFGSCE,CSC,Configurator scenarios,BOMALTREF,Ref. BOM code,TBO,[TBO]TBO0=ALTTYPREF;BOMALTREF,CFGSCE___BOMALTREF___Ref. BOM code
CFGSCE,CSC,Configurator scenarios,BOMALTTYP,BOM type,M,,CFGSCE___BOMALTTYP___BOM type
CFGSCE,CSC,Configurator scenarios,BOMDSY,Display multi-level,M,,CFGSCE___BOMDSY___Display multi-level
CFGSCE,CSC,Configurator scenarios,CMPFLG,Component creation,M,,CFGSCE___CMPFLG___Component creation
CFGSCE,CSC,Configurator scenarios,CREDAT,Date created,D,,CFGSCE___CREDAT___Date created
CFGSCE,CSC,Configurator scenarios,CREDATTIM,Date time,ADATIM,,CFGSCE___CREDATTIM___Date time
CFGSCE,CSC,Configurator scenarios,CREUSR,Creation user,A,,CFGSCE___CREUSR___Creation user
CFGSCE,CSC,Configurator scenarios,CSTCOD,Valuation option,M,,CFGSCE___CSTCOD___Valuation option
CFGSCE,CSC,Configurator scenarios,ENAFLG,Active,M,,CFGSCE___ENAFLG___Active
CFGSCE,CSC,Configurator scenarios,EXPNUM,Export number,L,,CFGSCE___EXPNUM___Export number
CFGSCE,CSC,Configurator scenarios,FCY,Exclusive site,FCY,[FCY]FCY0=[CSC]FCY,CFGSCE___FCY___Exclusive site
CFGSCE,CSC,Configurator scenarios,FCYFLG,Multisite creation,M,,CFGSCE___FCYFLG___Multisite creation
